content,score,thumbsUpCount,cleaned_content,sentiment_label
Works very well and a lot better than any other music app especially Amazon music it sucked and always had to be connected to wifi or cellular. Spotify works without wifi or cellular just make sure your songs are downloaded.,5,0,"['works', 'well', 'lot', 'better', 'music', 'app', 'especially', 'amazon', 'music', 'sucked', 'always', 'connected', 'wifi', 'cellular', 'spotify', 'works', 'without', 'wifi', 'cellular', 'make', 'sure', 'songs', 'downloaded']",positive
"While the app is great for listening to music, I think it might be nice to have a messaging part where friends can share songs with each directly in the app rather than having to send the songs through texts.",5,0,"['app', 'great', 'listening', 'music', 'think', 'might', 'nice', 'messaging', 'part', 'friends', 'share', 'songs', 'directly', 'app', 'rather', 'send', 'songs', 'texts']",positive
"I've really got NO COMPLAINTS. In exchange for listening to a few ads here and there, I get limitless access to music that I WANT TO HEAR. I love Spotify. I love being able to create my own playlist, a different one for different moods, days, chores, etc. I also like that the app creates playlists FOR ME based on my likes; I've heard many long-lost favorites this way. Thank you Spotify, for enabling those of us on fixed incomes such an easy-to-use and enjoyable music ""solution!""",5,24,"['ive', 'really', 'got', 'complaints', 'exchange', 'listening', 'ads', 'get', 'limitless', 'access', 'music', 'want', 'hear', 'love', 'spotify', 'love', 'able', 'create', 'playlist', 'different', 'one', 'different', 'moods', 'days', 'chores', 'etc', 'also', 'like', 'app', 'creates', 'playlists', 'based', 'likes', 'ive', 'heard', 'many', 'longlost', 'favorites', 'way', 'thank', 'spotify', 'enabling', 'us', 'fixed', 'incomes', 'easytouse', 'enjoyable', 'music', 'solution']",positive
"The music I want is always available, the added selections based on my likes, is quite surprising, and pleasantly welcomed, and even songs I had totally forgotten about,. So very glad it's around and all of the music we like it, every artist, band is cataloged, and available and on demand, .truly enjoy the service,...",5,1,"['music', 'want', 'always', 'available', 'added', 'selections', 'based', 'likes', 'quite', 'surprising', 'pleasantly', 'welcomed', 'even', 'songs', 'totally', 'forgotten', 'glad', 'around', 'music', 'like', 'every', 'artist', 'band', 'cataloged', 'available', 'demand', 'truly', 'enjoy', 'service']",positive
"Speaks to my musical soul! I love the updates they have done and more and more I am so happy I have Spotify over any other music app. I'd proudly rep merch from you guys lol The AI DJ!!!!! LOVING ITTTTTT!!!! spotify you continue to impress me and just keep upping your game! Really happy I switched to your services a bit ago, you have not disappointed. I would legit put a sticker or decal on my car for you guys!",5,0,"['speaks', 'musical', 'soul', 'love', 'updates', 'done', 'happy', 'spotify', 'music', 'app', 'id', 'proudly', 'rep', 'merch', 'guys', 'lol', 'ai', 'dj', 'loving', 'itttttt', 'spotify', 'continue', 'impress', 'keep', 'upping', 'game', 'really', 'happy', 'switched', 'services', 'bit', 'ago', 'disappointed', 'would', 'legit', 'put', 'sticker', 'decal', 'car', 'guys']",positive
Dear Spotify. Spotify is the difference between Amazon Music and Apple Music but I still like it! It lets you listen to every music. Even 30 minutes of ad-free! Even I'm broke to buy premium but there's some problems. First of all. It's slow on Z22. Second of all. It's just enables suffle all the time and I don't like it. Maybe can y'all fix it? I will be very proud of you do. I love it on Echo and Desktop with volume booster. I will rate it 5 stars. Thank you. From: KJ,5,12,"['dear', 'spotify', 'spotify', 'difference', 'amazon', 'music', 'apple', 'music', 'still', 'like', 'lets', 'listen', 'every', 'music', 'even', 'minutes', 'adfree', 'even', 'im', 'broke', 'buy', 'premium', 'theres', 'problems', 'first', 'slow', 'z', 'second', 'enables', 'suffle', 'time', 'dont', 'like', 'maybe', 'yall', 'fix', 'proud', 'love', 'echo', 'desktop', 'volume', 'booster', 'rate', 'stars', 'thank', 'kj']",positive
great variety of music it's my go to for all music.,5,0,"['great', 'variety', 'music', 'go', 'music']",positive
I love the variety and that it doesn't drain my battery as much as some others. Only thing I wish it had is a sleep timer. Update: Thanks for adding the sleep timer. This is the best app for music. My battery lasts all day while using this app.,5,2,"['love', 'variety', 'doesnt', 'drain', 'battery', 'much', 'others', 'thing', 'wish', 'sleep', 'timer', 'update', 'thanks', 'adding', 'sleep', 'timer', 'best', 'app', 'music', 'battery', 'lasts', 'day', 'using', 'app']",positive
it plays music,5,0,"['plays', 'music']",positive
Best there ever could be,5,0,"['best', 'ever', 'could']",positive
Spotify is one of my exceptional and excellent streaming app for music. I do enjoy the music and it's fitting for every mood. I haven't tried premium yet. I have a few questions of using the streaming service in the near future to get clean and clear music soon.,5,0,"['spotify', 'one', 'exceptional', 'excellent', 'streaming', 'app', 'music', 'enjoy', 'music', 'fitting', 'every', 'mood', 'havent', 'tried', 'premium', 'yet', 'questions', 'using', 'streaming', 'service', 'near', 'future', 'get', 'clean', 'clear', 'music', 'soon']",positive
this is the best music app,5,0,"['best', 'music', 'app']",positive
good 👍,5,0,['good'],positive
ain't no way you haven't added more than four pins to this day,1,0,"['aint', 'way', 'havent', 'added', 'four', 'pins', 'day']",positive
"Lots of songs are not available 🥲 and music sound is very low 😔, but auto song suggest is very good 👌🏻. i hope all Spotify team work on this and solve this Problem ( many song's not available)",2,0,"['lots', 'songs', 'available', 'music', 'sound', 'low', 'auto', 'song', 'suggest', 'good', 'hope', 'spotify', 'team', 'work', 'solve', 'problem', 'many', 'songs', 'available']",positive
I love that they have a wide variety of music and podcasts,5,0,"['love', 'wide', 'variety', 'music', 'podcasts']",positive
"lower your damn prices or reduce the ads for free users i can not ""enjoy 30 minutes of ad-free listening"" if it keeps giving me ads",2,0,"['lower', 'damn', 'prices', 'reduce', 'ads', 'free', 'users', 'enjoy', 'minutes', 'adfree', 'listening', 'keeps', 'giving', 'ads']",negative
bad,5,0,['bad'],negative
"My favorite music app. I like the way playlists are organized and how there are so many, and so many genres available to pick from. I like the podcasts and categories too. Offline feature in Spotify premium is great. Also adjustable settings for audio and quality level on cellular or wifi are great!",5,1,"['favorite', 'music', 'app', 'like', 'way', 'playlists', 'organized', 'many', 'many', 'genres', 'available', 'pick', 'like', 'podcasts', 'categories', 'offline', 'feature', 'spotify', 'premium', 'great', 'also', 'adjustable', 'settings', 'audio', 'quality', 'level', 'cellular', 'wifi', 'great']",positive
I really love this music app I use daily listening to music on and off line 🙌 😌 👌 😍 ☺️,5,0,"['really', 'love', 'music', 'app', 'use', 'daily', 'listening', 'music', 'line']",positive
"Have used almost all the Indian streaming apps and finally settled on this one. Love everything about the app including the simple interface, the library, the recommendation engine and the quality of music as well. The app is also pretty bug free most of the time, but sometimes some of the update seem to introduce bugs somehow. Overall, highly recommdend. Though the price is significantly higher compared to the competition in India - something that can surely be reviewed.",5,16,"['used', 'almost', 'indian', 'streaming', 'apps', 'finally', 'settled', 'one', 'love', 'everything', 'app', 'including', 'simple', 'interface', 'library', 'recommendation', 'engine', 'quality', 'music', 'well', 'app', 'also', 'pretty', 'bug', 'free', 'time', 'sometimes', 'update', 'seem', 'introduce', 'bugs', 'somehow', 'overall', 'highly', 'recommdend', 'though', 'price', 'significantly', 'higher', 'compared', 'competition', 'india', 'something', 'surely', 'reviewed']",positive
"I like everything Spotify does, I just wish it was more. I want longer discover weekly and release radar play lists, or maybe a way to refresh them in the middle of the weekly reset. More ways to modify it's widget on my home screen would be nice too, maybe make a 5x6 widget with the whole now playing screen on it. Or the ability to add a song to multiple playlists at once.",5,2,"['like', 'everything', 'spotify', 'wish', 'want', 'longer', 'discover', 'weekly', 'release', 'radar', 'play', 'lists', 'maybe', 'way', 'refresh', 'middle', 'weekly', 'reset', 'ways', 'modify', 'widget', 'home', 'screen', 'would', 'nice', 'maybe', 'make', 'x', 'widget', 'whole', 'playing', 'screen', 'ability', 'add', 'song', 'multiple', 'playlists']",positive
Love the Recommended Songs. I've discovered so many new artists.,5,0,"['love', 'recommended', 'songs', 'ive', 'discovered', 'many', 'new', 'artists']",positive
I have never had any problems with cancelling or resubscribing. Always works well without buffering EXCEPT one of my favorite songs turned grey for almost no reason. I can't even listen to the song anymore which is really weird.,5,0,"['never', 'problems', 'cancelling', 'resubscribing', 'always', 'works', 'well', 'without', 'buffering', 'except', 'one', 'favorite', 'songs', 'turned', 'grey', 'almost', 'reason', 'cant', 'even', 'listen', 'song', 'anymore', 'really', 'weird']",positive
"app got way worse as of recent. maybe they should invest their money on improving their services instead of being greedy and grimey. this app ran better 10 years ago. the app constantly breaks on itself, it freezes every day. when its not freezing there are VARIOUS technical issues. if you skip too many times now eventually it stops skipping entirely and the music wont stop playing until you force quit the app from your phone settings. this app is genuine ai slop.",1,0,"['app', 'got', 'way', 'worse', 'recent', 'maybe', 'invest', 'money', 'improving', 'services', 'instead', 'greedy', 'grimey', 'app', 'ran', 'better', 'years', 'ago', 'app', 'constantly', 'breaks', 'freezes', 'every', 'day', 'freezing', 'various', 'technical', 'issues', 'skip', 'many', 'times', 'eventually', 'stops', 'skipping', 'entirely', 'music', 'wont', 'stop', 'playing', 'force', 'quit', 'app', 'phone', 'settings', 'app', 'genuine', 'ai', 'slop']",positive
"awesome app ive been using for at least 4 or so years!! the free plan is perfectly fine, at least for me but i wish i had premium 🥲 im hopefully gonna get it this upcoming month 🔥🔥",5,0,"['awesome', 'app', 'ive', 'using', 'least', 'years', 'free', 'plan', 'perfectly', 'fine', 'least', 'wish', 'premium', 'im', 'hopefully', 'gonna', 'get', 'upcoming', 'month']",positive
"I absolutely love this app. I have not run across any free app that offers more choices of music and specific playlists than Spotify. I will move to premium as soon as I can to access even more features. But even with the free app, I feel like I have a musical caterer. Hey, I have iTunes and YouTube music apps also, and they're great. But Spotify ranks up there with them. Even the free version. And the 8+ minutes of silence for Mr Floyd? Class...",5,0,"['absolutely', 'love', 'app', 'run', 'across', 'free', 'app', 'offers', 'choices', 'music', 'specific', 'playlists', 'spotify', 'move', 'premium', 'soon', 'access', 'even', 'features', 'even', 'free', 'app', 'feel', 'like', 'musical', 'caterer', 'hey', 'itunes', 'youtube', 'music', 'apps', 'also', 'theyre', 'great', 'spotify', 'ranks', 'even', 'free', 'version', 'minutes', 'silence', 'mr', 'floyd', 'class']",positive
"I like this app very much as it's easy to use. It would have been even better if there was discription to the songs such when was the song created, how popular it is, it's genre and other similar songs, etc. I'd have liked to know other people's opinions too, via comments. But it's still a great music app. Edit: I hate that you no longer see the album cover when playing a song, instead a short video is played. I used to love to study those thumbnails :(",5,3,"['like', 'app', 'much', 'easy', 'use', 'would', 'even', 'better', 'discription', 'songs', 'song', 'created', 'popular', 'genre', 'similar', 'songs', 'etc', 'id', 'liked', 'know', 'peoples', 'opinions', 'via', 'comments', 'still', 'great', 'music', 'app', 'edit', 'hate', 'longer', 'see', 'album', 'cover', 'playing', 'song', 'instead', 'short', 'video', 'played', 'used', 'love', 'study', 'thumbnails']",positive
this is the best app . I am glad I downloaded this.i always listen to song while doing any chores❤️,5,0,"['best', 'app', 'glad', 'downloaded', 'thisi', 'always', 'listen', 'song', 'chores']",positive
that a very usefull app because anyone song hear this app🙈🙈🙈🙈,5,0,"['usefull', 'app', 'anyone', 'song', 'hear', 'app']",neutral
"Never had any problems. I like all features, reasonable costs for subcriptions (better than other subscriptions) i enjoy this app and its my go to for music! And if it doesnt work for you its your device not the app because it works fine for me.",5,0,"['never', 'problems', 'like', 'features', 'reasonable', 'costs', 'subcriptions', 'better', 'subscriptions', 'enjoy', 'app', 'go', 'music', 'doesnt', 'work', 'device', 'app', 'works', 'fine']",positive
too many ads are between listening music,4,0,"['many', 'ads', 'listening', 'music']",neutral
wrost app ever,1,0,"['wrost', 'app', 'ever']",neutral
The best music app out there and even the free version is great. And the premium has no adds and is just as if you we're playing from your harddrive. The free version has very little adds with options for add free for 30 mins by listining to a short video,5,2,"['best', 'music', 'app', 'even', 'free', 'version', 'great', 'premium', 'adds', 'playing', 'harddrive', 'free', 'version', 'little', 'adds', 'options', 'add', 'free', 'mins', 'listining', 'short', 'video']",positive
good,5,0,['good'],positive
Soooooo goiidddd,4,0,"['soooooo', 'goiidddd']",neutral
Leaving because of CEO decision to use the profit from this company to fund actions I morally disagree with.,1,0,"['leaving', 'ceo', 'decision', 'use', 'profit', 'company', 'fund', 'actions', 'morally', 'disagree']",positive
"doesn't do anything to improve the user experience (still no true shuffle, corporate algorithm forced upon users) - increases the price",1,1,"['doesnt', 'anything', 'improve', 'user', 'experience', 'still', 'true', 'shuffle', 'corporate', 'algorithm', 'forced', 'upon', 'users', 'increases', 'price']",positive
"Absolutely Love Spotify! I'll never go back. Only suggest that I should be able to have a bit more control about what appears on my home page. For example if more of a certain genre gets suggested right on top, I'd like to say ""I'm not Interested "" in this subset and have it removed from the home page. Also a listening history would be cool - unless I've missed it on the app ? But really great !! Edit: Still great with Spotify! There is a listening history now. Just want to be able to delete.",5,2020,"['absolutely', 'love', 'spotify', 'ill', 'never', 'go', 'back', 'suggest', 'able', 'bit', 'control', 'appears', 'home', 'page', 'example', 'certain', 'genre', 'gets', 'suggested', 'right', 'top', 'id', 'like', 'say', 'im', 'interested', 'subset', 'removed', 'home', 'page', 'also', 'listening', 'history', 'would', 'cool', 'unless', 'ive', 'missed', 'app', 'really', 'great', 'edit', 'still', 'great', 'spotify', 'listening', 'history', 'want', 'able', 'delete']",positive
so many ads,1,0,"['many', 'ads']",neutral
wow,5,0,['wow'],positive
Spotify music Spotify play some music I like to hear 💕 keep up the good work thank you 😊💯,5,0,"['spotify', 'music', 'spotify', 'play', 'music', 'like', 'hear', 'keep', 'good', 'work', 'thank']",positive
"Hey there Spotify AB Team, your app is amazing. The Premium version is worth it. But I have a slight problem... The playlist quality is not improving, it's degrading day after day.... I always listen to music suggested by Spotify (from Spotify's custom made playlist). No doubt your playlist recommendations are better than any other streaming platforms but it was way better before, now it's not. Please fix that/fix your algorithm. Thank you for reading. Have a great day. Regards, Debdoot.",5,284,"['hey', 'spotify', 'ab', 'team', 'app', 'amazing', 'premium', 'version', 'worth', 'slight', 'problem', 'playlist', 'quality', 'improving', 'degrading', 'day', 'day', 'always', 'listen', 'music', 'suggested', 'spotify', 'spotifys', 'custom', 'made', 'playlist', 'doubt', 'playlist', 'recommendations', 'better', 'streaming', 'platforms', 'way', 'better', 'please', 'fix', 'thatfix', 'algorithm', 'thank', 'reading', 'great', 'day', 'regards', 'debdoot']",positive
"Spotify is great, it needs internet but that is fine, also you get limmited skips but I love this app. It has different songs and is the best. I love this! Recomend this app for you to use. You can click off the app and it will stay just don't close out the tab. Thanks for reading. DOWNLOAD THIS APP PLS AND HAVE THE BESSST TIME EVER!",5,3,"['spotify', 'great', 'needs', 'internet', 'fine', 'also', 'get', 'limmited', 'skips', 'love', 'app', 'different', 'songs', 'best', 'love', 'recomend', 'app', 'use', 'click', 'app', 'stay', 'dont', 'close', 'tab', 'thanks', 'reading', 'download', 'app', 'pls', 'bessst', 'time', 'ever']",positive
goated experience 🤝,5,0,"['goated', 'experience']",neutral
love it when it come to music,5,0,"['love', 'come', 'music']",positive
Great! The free 3 months of Premium is great! I really like this app. I would 100% recommend. But one thing. If you don't choose to buy premium it'll have adds and you can only play songs by shuffle play. Still good app though.,5,0,"['great', 'free', 'months', 'premium', 'great', 'really', 'like', 'app', 'would', 'recommend', 'one', 'thing', 'dont', 'choose', 'buy', 'premium', 'itll', 'adds', 'play', 'songs', 'shuffle', 'play', 'still', 'good', 'app', 'though']",positive
This app is all I want in an app to be...the only problem is that I can't get to sing with every song...they give the lyrics of optional songs which for me is a problem as I sing along...so I hope you provide the lyrics of each song...overall this app is very nice and I highly recommend this app for music lovers 😘,5,0,"['app', 'want', 'app', 'bethe', 'problem', 'cant', 'get', 'sing', 'every', 'songthey', 'give', 'lyrics', 'optional', 'songs', 'problem', 'sing', 'alongso', 'hope', 'provide', 'lyrics', 'songoverall', 'app', 'nice', 'highly', 'recommend', 'app', 'music', 'lovers']",positive
peak,5,0,['peak'],neutral
The best music / podcast collection . The Information we get with podcast is very good and this has become my companion while walking / jogging . There is no single day from 1 year where I have missed to listen Spotify podcast. Thank you Spotify for amazing collection & keep spreading the world knowledge and information .,5,0,"['best', 'music', 'podcast', 'collection', 'information', 'get', 'podcast', 'good', 'become', 'companion', 'walking', 'jogging', 'single', 'day', 'year', 'missed', 'listen', 'spotify', 'podcast', 'thank', 'spotify', 'amazing', 'collection', 'keep', 'spreading', 'world', 'knowledge', 'information']",positive
"Spotify has a huge range of music and playlists. I love the playlists that are made specifically for me based on my likes songs. I also love the song or artist radio, just choose an artist and it plays similar artists as well all in one playlist! All playlists are long (not 45 minutes to and hour like some apps). I have spotify premium now but even the free version is amazing.",5,0,"['spotify', 'huge', 'range', 'music', 'playlists', 'love', 'playlists', 'made', 'specifically', 'based', 'likes', 'songs', 'also', 'love', 'song', 'artist', 'radio', 'choose', 'artist', 'plays', 'similar', 'artists', 'well', 'one', 'playlist', 'playlists', 'long', 'minutes', 'hour', 'like', 'apps', 'spotify', 'premium', 'even', 'free', 'version', 'amazing']",positive
I just learned about Spotify funding this administration so I'll no longer pay for a premium membership. That's really all I needed to know to boycott them. I've been trying out Tidal and it's amazing!,1,0,"['learned', 'spotify', 'funding', 'administration', 'ill', 'longer', 'pay', 'premium', 'membership', 'thats', 'really', 'needed', 'know', 'boycott', 'ive', 'trying', 'tidal', 'amazing']",negative
waste app this not allowing to listen songs if we take subscription then only we can listen what is that I don't know,1,0,"['waste', 'app', 'allowing', 'listen', 'songs', 'take', 'subscription', 'listen', 'dont', 'know']",negative
a very good app !!!🫶🏻🤌🏻,5,0,"['good', 'app']",positive
need lyrics with play,5,0,"['need', 'lyrics', 'play']",positive
super spotify,5,0,"['super', 'spotify']",positive
"This is my favorite music streaming app. Love the way it mixes playback. The app does show singalong lyrics for most songs. However, the question was asked: Can it help you learn how to sing? If you can't sing, then you can't sing, and I don't think this app can teach one how to sing. If you can't sing, please don't get this app, then go on American Idle thinking you can sing. 😆",5,0,"['favorite', 'music', 'streaming', 'app', 'love', 'way', 'mixes', 'playback', 'app', 'show', 'singalong', 'lyrics', 'songs', 'however', 'question', 'asked', 'help', 'learn', 'sing', 'cant', 'sing', 'cant', 'sing', 'dont', 'think', 'app', 'teach', 'one', 'sing', 'cant', 'sing', 'please', 'dont', 'get', 'app', 'go', 'american', 'idle', 'thinking', 'sing']",positive
peak,5,0,['peak'],neutral
bad for artists,1,0,"['bad', 'artists']",negative
Have been able to find lots of songs that I love to listen to...been having issues with Spotify lately that it keeps shutting down!! Have hacked the settings and turned of all background apps..still shuts down after a few minutes of closing screen... use it mostly to listen to relaxing music and sounds to sleep since I have Tinnitus!,5,1,"['able', 'find', 'lots', 'songs', 'love', 'listen', 'tobeen', 'issues', 'spotify', 'lately', 'keeps', 'shutting', 'hacked', 'settings', 'turned', 'background', 'appsstill', 'shuts', 'minutes', 'closing', 'screen', 'use', 'mostly', 'listen', 'relaxing', 'music', 'sounds', 'sleep', 'since', 'tinnitus']",positive
"been trying to delete my account for the last 2 hours.only to have a rep recommend that I make a new email to register so they can try to send me a new cancel email.what a joke dont download this cash grab , won't let you delete your account bs",1,0,"['trying', 'delete', 'account', 'last', 'hoursonly', 'rep', 'recommend', 'make', 'new', 'email', 'register', 'try', 'send', 'new', 'cancel', 'emailwhat', 'joke', 'dont', 'download', 'cash', 'grab', 'wont', 'let', 'delete', 'account', 'bs']",positive
love it,5,0,['love'],positive
"Amazing. Have had no problems with it since review was last made. An amazing app for those wanting to download, play and listen to their favourite songs. The new group queue feature is amazing for parties and using as a virtual aux cord for road trips without actually having to fight over a physical cable",5,0,"['amazing', 'problems', 'since', 'review', 'last', 'made', 'amazing', 'app', 'wanting', 'download', 'play', 'listen', 'favourite', 'songs', 'new', 'group', 'queue', 'feature', 'amazing', 'parties', 'using', 'virtual', 'aux', 'cord', 'road', 'trips', 'without', 'actually', 'fight', 'physical', 'cable']",positive
"Great and reliable sound engine. The functionality is very important to note being user friendly. Downfalls, asking for a specific track lends itself to push back. ie I'd you ask for a track.. the development is that the app God assumes that you are willing to wait for your track, lol nooo no.. so sniping bandwidth dedicated time is the goal for Spotify. Which is not a problem. However if you used your own app more in the appetite and pallet of your user base, I think you could make some changes",5,11,"['great', 'reliable', 'sound', 'engine', 'functionality', 'important', 'note', 'user', 'friendly', 'downfalls', 'asking', 'specific', 'track', 'lends', 'push', 'back', 'ie', 'id', 'ask', 'track', 'development', 'app', 'god', 'assumes', 'willing', 'wait', 'track', 'lol', 'nooo', 'sniping', 'bandwidth', 'dedicated', 'time', 'goal', 'spotify', 'problem', 'however', 'used', 'app', 'appetite', 'pallet', 'user', 'base', 'think', 'could', 'make', 'changes']",positive
"Very disappointed with the weekly updates whereas there is no improvement. Adding tracks to a playlist while streaming should be easier instead of having to open the app repeatedly when recommended tracks are playing this is so annoying because they just get added to liked songs. The DJ is the worst feature on the app, just disappointing all the time.",1,0,"['disappointed', 'weekly', 'updates', 'whereas', 'improvement', 'adding', 'tracks', 'playlist', 'streaming', 'easier', 'instead', 'open', 'app', 'repeatedly', 'recommended', 'tracks', 'playing', 'annoying', 'get', 'added', 'liked', 'songs', 'dj', 'worst', 'feature', 'app', 'disappointing', 'time']",negative
Love that I can listen to a Playlist and Spotify will add related songs and turn me on to new music!,5,0,"['love', 'listen', 'playlist', 'spotify', 'add', 'related', 'songs', 'turn', 'new', 'music']",positive
there is no option for zero stars ?? you need to be a premium member to skip the song...... yes you heard right to skip to the next song need to have premium.... f u tattify,1,1,"['option', 'zero', 'stars', 'need', 'premium', 'member', 'skip', 'song', 'yes', 'heard', 'right', 'skip', 'next', 'song', 'need', 'premium', 'f', 'u', 'tattify']",positive
"At first the app worked pretty well , but now it's just terrible lags and the songs randomly stop playing and play lists don't load , but I guess you will spend more time making ads to shove in our throats to pay for premium , Going to YouTube music your app is utterly getting worse",1,0,"['first', 'app', 'worked', 'pretty', 'well', 'terrible', 'lags', 'songs', 'randomly', 'stop', 'playing', 'play', 'lists', 'dont', 'load', 'guess', 'spend', 'time', 'making', 'ads', 'shove', 'throats', 'pay', 'premium', 'going', 'youtube', 'music', 'app', 'utterly', 'getting', 'worse']",negative
love it! easy access! very convenient.,5,0,"['love', 'easy', 'access', 'convenient']",positive
"Best music streaming app! Used for years, free version is decent. Additionally, offers a student discount that includes hulu!! Paid version is a few dollars more if you aren't a currently enrolled student! Bottom line, I've used Spotify for almost 7 years... it's great!!!",5,12,"['best', 'music', 'streaming', 'app', 'used', 'years', 'free', 'version', 'decent', 'additionally', 'offers', 'student', 'discount', 'includes', 'hulu', 'paid', 'version', 'dollars', 'arent', 'currently', 'enrolled', 'student', 'bottom', 'line', 'ive', 'used', 'spotify', 'almost', 'years', 'great']",positive
Hindi ako makapili ng maayos na song dahil naka shuffle and may nalabas na premium which is okay lang it's normal but yung sa kaibigan ko Wala ng premium pero nakakapili ng kannta,1,0,"['hindi', 'ako', 'makapili', 'ng', 'maayos', 'na', 'song', 'dahil', 'naka', 'shuffle', 'may', 'nalabas', 'na', 'premium', 'okay', 'lang', 'normal', 'yung', 'sa', 'kaibigan', 'ko', 'wala', 'ng', 'premium', 'pero', 'nakakapili', 'ng', 'kannta']",positive
"I enjoy Spotify very much, especially the selections when I listen to ""light jazz"" or ""new alternative""",4,0,"['enjoy', 'spotify', 'much', 'especially', 'selections', 'listen', 'light', 'jazz', 'new', 'alternative']",positive
"I just recently started using the Spotify App and so far, so good! It's super easy to figure out and use! I'm a huge fan! The Spotify App has become my #1 go-to!",5,0,"['recently', 'started', 'using', 'spotify', 'app', 'far', 'good', 'super', 'easy', 'figure', 'use', 'im', 'huge', 'fan', 'spotify', 'app', 'become', 'goto']",positive
"They change the UI every other week, rarely for the better. The app is infested with AI music slop, often erroneously published under the names of real artists. Podcasts are aggressively pushed even if you've never listened to a single one. I thought this was a MUSIC app? Lastly, finding new music or building a diverse taste is impossible. Spotify's algorithms like to confine you into little predictable boxes and give you useless repetitive recommendations.",2,1,"['change', 'ui', 'every', 'week', 'rarely', 'better', 'app', 'infested', 'ai', 'music', 'slop', 'often', 'erroneously', 'published', 'names', 'real', 'artists', 'podcasts', 'aggressively', 'pushed', 'even', 'youve', 'never', 'listened', 'single', 'one', 'thought', 'music', 'app', 'lastly', 'finding', 'new', 'music', 'building', 'diverse', 'taste', 'impossible', 'spotifys', 'algorithms', 'like', 'confine', 'little', 'predictable', 'boxes', 'give', 'useless', 'repetitive', 'recommendations']",negative
I love it more than YouTube for music,5,0,"['love', 'youtube', 'music']",positive
"I absolutely love using Spotify for all my music needs. The app is extremely user-friendly and has a vast selection of songs, albums, and playlists to choose from. I particularly enjoy the personalized recommendations feature, which suggests new music to me based on my listening history.",5,1,"['absolutely', 'love', 'using', 'spotify', 'music', 'needs', 'app', 'extremely', 'userfriendly', 'vast', 'selection', 'songs', 'albums', 'playlists', 'choose', 'particularly', 'enjoy', 'personalized', 'recommendations', 'feature', 'suggests', 'new', 'music', 'based', 'listening', 'history']",positive
I don't use it. But I will try,3,0,"['dont', 'use', 'try']",neutral
just so good,5,0,['good'],positive
Wish there was a way to download songs for free rather than just paying a lot. Or atleast a number of song limits for an account whic can be played offline or downloaded like wynk! Well except this everything's fine and great.,5,0,"['wish', 'way', 'download', 'songs', 'free', 'rather', 'paying', 'lot', 'atleast', 'number', 'song', 'limits', 'account', 'whic', 'played', 'offline', 'downloaded', 'like', 'wynk', 'well', 'except', 'everythings', 'fine', 'great']",positive
Excellent,5,0,['excellent'],positive
I've just begun listening to Spotify and it delivers all the music I've loved for the many decades of my life. Thank you Valencia for recommending this application to me. Let's hope the good news continues!,5,1,"['ive', 'begun', 'listening', 'spotify', 'delivers', 'music', 'ive', 'loved', 'many', 'decades', 'life', 'thank', 'valencia', 'recommending', 'application', 'lets', 'hope', 'good', 'news', 'continues']",positive
"the song won't play if it doesn't get clicked, idk if it's a bug or nah.",1,0,"['song', 'wont', 'play', 'doesnt', 'get', 'clicked', 'idk', 'bug', 'nah']",negative
"great music app, my first for downloads and easy to use and great choice, and can find anything from a to z music",5,0,"['great', 'music', 'app', 'first', 'downloads', 'easy', 'use', 'great', 'choice', 'find', 'anything', 'z', 'music']",positive
worst app with lot of ads,1,0,"['worst', 'app', 'lot', 'ads']",negative
"For paying a small free every month,this is an absolute win if you're like me and like to add whole show/game soundtracks on your playlist,this app is a real joy to use",5,0,"['paying', 'small', 'free', 'every', 'monththis', 'absolute', 'win', 'youre', 'like', 'like', 'add', 'whole', 'showgame', 'soundtracks', 'playlistthis', 'app', 'real', 'joy', 'use']",positive
Best Music App in the whole world!!,5,0,"['best', 'music', 'app', 'whole', 'world']",positive
"Paid for Spotify premium for years and finally cancelled after multiple price hikes in the last year or so. Tried to use the free version for a bit and it's pretty much unusable at this point. So many ads, limited skips, forced shuffle on playlists/albums so you can't even listen to an individual song of your choosing. So they've pretty much made the free version so bad that either you upgrade or don't use it. No thank you, I'll take my money elsewhere",1,4,"['paid', 'spotify', 'premium', 'years', 'finally', 'cancelled', 'multiple', 'price', 'hikes', 'last', 'year', 'tried', 'use', 'free', 'version', 'bit', 'pretty', 'much', 'unusable', 'point', 'many', 'ads', 'limited', 'skips', 'forced', 'shuffle', 'playlistsalbums', 'cant', 'even', 'listen', 'individual', 'song', 'choosing', 'theyve', 'pretty', 'much', 'made', 'free', 'version', 'bad', 'either', 'upgrade', 'dont', 'use', 'thank', 'ill', 'take', 'money', 'elsewhere']",positive
"Forcing age verification is a terrible idea, and I won't give my money to a company that uses it. There are multiple data breaches happening every year, and you would have me provide you even more personal information, just to have it be inevitably leaked? No thank you. I was already buying hard copies of my music, thanks Spotify for giving me the kick needed to stop paying for any streaming services. :)",1,0,"['forcing', 'age', 'verification', 'terrible', 'idea', 'wont', 'give', 'money', 'company', 'uses', 'multiple', 'data', 'breaches', 'happening', 'every', 'year', 'would', 'provide', 'even', 'personal', 'information', 'inevitably', 'leaked', 'thank', 'already', 'buying', 'hard', 'copies', 'music', 'thanks', 'spotify', 'giving', 'kick', 'needed', 'stop', 'paying', 'streaming', 'services']",positive
